pid - plain text,year,dept,,
54923,1978,Institute of Air and Space Law,,
54924,1978,Department of English,,
54925,1978,Department of Electrical Engineering,,
54926,1978,Department of Experimental Surgery,,
54927,1978,Department of Social Foundations of Education,,
54928,1978,,,
54929,1978,Department of German,,
54930,1978,Department of Physical Education,,
54931,1978,Department of Surgery,,
54932,1978,Graduate Program in Communications,,
54933,1978,Department of Mechanical Engineering,,
54934,1978,Institute of Air and Space Law,,
54935,1978,Department of Physiology,,
54936,1978,Department of Plant Pathology,,
54938,1978,Department of Microbiology and Immunology,,
54939,1978,Department of Political Science,,
54940,1978,Department of Microbiology,,
54832,1978,Department of Economics,,
54941,1978,Department of Russian and Slavic Studies,,
54942,1978,Department of Physics,,
54834,1978,Department of English,,
54943,1978,Department of Renewable Resources,,
54944,1978,Department of French Language and Literature,,
54835,1978,Department of Sociology,,
54945,1978,Department of Educational Psychology,,
54836,1978,Department of Anatomy,,
54946,1978,Department of Mechanical Engineering,,
54947,1978,Department of Plant Science,,
54948,1978,Department of Sociology,,
54949,1978,Department of Plant Science,,
54950,1978,Department of Mining and Metallurgical Engineering,,
54951,1978,Department of Mining and Metallurgical Engineering,,
54952,1978,Department of Mathematics,,
54953,1978,Department of Political Science,,
54954,1978,Department of Physics,,
54955,1978,Department of Animal Science,,
54956,1978,Institute of Air and Space Law,,
54957,1978,,,
54958,1978,School of Computer Science,,
54959,1978,Department of Political Science,,
54960,1978,Department of Mathematics,,
54961,1978,Department of Italian,,
54839,1978,Department of Experimental Surgery,,
54962,1978,Department of Meteorology,,
54963,1978,Department of Mathematics,,
54964,1978,School of Architecture,,
54965,1978,Department of English,,
54966,1978,School of Computer Science,,
54967,1978,Department of German,,
54968,1978,Department of Classics,,
54969,1978,Department of Renewable Resources,,
54970,1978,Department of English,,
54971,1978,Department of Biochemistry,,
54972,1978,Department of Geography,,
54973,1978,Department of History,,
54974,1978,Department of Agricultural Engineering,,
54841,1978,Department of Agricultural Chemistry and Physics,,
54975,1978,Institute of Comparative Law,,
54842,1978,Institute of Comparative Law,,
54976,1978,Faculty of Education,,
54977,1978,School of Architecture,,
54978,1978,Department of Biology,,
54979,1978,Department of Metallurgical Engineering,,
54980,1978,,,
54981,1978,Department of History,,
54844,1978,Department of Educational Psychology and Sociology,,
54982,1978,Department of Geological Sciences,,
54983,1978,Department of Political Science,,
54814,1978,Department of Entomology,,
54846,1978,Comparative Literature Program,,
54847,1978,Department of Art History,,
54984,1978,Faculty of Music, Department of Theory,
54985,1978,Department of Linguistics,,
54986,1978,Department of Physiology,,
54987,1978,Department of Anthropology,,
54988,1978,Department of Economics,,
54989,1978,Department of Experimental Surgery,,
54990,1978,Marine Sciences Centre,,
54991,1978,Department of Sociology,,
54992,1978,Department of Epidemiology and Health,,
54993,1978,Department of Mathematics,,
54849,1978,Department of Anthropology,,
54994,1978,Department of Physics,,
54995,1978,Department of Mathematics,,
54996,1978,Department of Educational Psychology and Sociology,,
54997,1978,Department of Biology,,
54998,1978,Department of Civil Engineering and Applied Mechanics,,
54850,1978,Department of Geography,,
54999,1978,Department of Social Foundations of Education,,
55000,1978,Department of Geological Sciences,,
55002,1978,Department of Civil Engineering and Applied Mechanics,,
55003,1978,Department of Physics,,
55004,1978,Comparative Literature Program.,,
55005,1978,Department of Anthropology,,
55006,1978,Department of Animal Science,,
55007,1978,Department of Mining and Metallurgical Engineering,,
55008,1978,Department of English,,
55009,1978,Department of Electrical Engineering,,
55010,1978,Department of Plant Science,,
55011,1978,School of Computer Science,,
55012,1978,Department of Renewable Resources,,
55013,1978,Department of Political Science,,
55014,1978,Department of Meteorology,,
55015,1978,Department of Microbiology and Immunology,,
55016,1978,Department of Animal Science,,
55017,1978,Department of Plant Science,,
55018,1978,Department of Economics,,
55019,1978,Department of Renewable Resources,,
55020,1978,Department of Social Foundations of Education,,
55021,1978,Department of Biology,,
55022,1978,,,
123656,1978,,,
55023,1978,Department of Renewable Resources,,
55024,1978,Department of Economics,,
54853,1978,Department of Plant Science,,
55025,1978,Department of Microbiology and Immunology,,
55026,1978,Department of Agricultural Chemistry and Physics,,
55027,1978,Department of Mathematics,,
55028,1978,Department of English,,
55029,1978,Department of Mathematics,,
55030,1978,Department of Linguistics,,
55031,1978,Department of Sociology,,
55032,1978,Department of Pharmacology and Therapeutics,,
55033,1978,Department of Educational Psychology,,
55034,1978,Department of Mining and Metallurgical Engineering,,
55035,1978,Department of Anatomy,,
55036,1978,Department of Anatomy,,
55037,1978,Faculty of Education,,
55038,1978,Department of Electrical Engineering,,
55039,1978,Department of Meteorology,,
55041,1978,Department of Educational Psychology and Sociology,,
54817,1978,Department of Political Science,,
55042,1978,Department of German,,
55043,1978,Institute of Islamic Studies,,
55044,1978,Faculty of Religious Studies,,
55045,1978,Department of Sociology,,
55046,1978,Graduate Program in Communications,,
55047,1978,Department of Educational Psychology and Counselling.,,
55048,1978,Department of Mathematics,,
55049,1978,Department of Psychology,,
54858,1978,Department of English,,
54859,1978,Department of Entomology,,
55051,1978,Department of English,,
54860,1978,Department of Animal Science,,
55052,1978,Department of Mining and Metallurgical Engineering,,
54861,1978,Department of Meteorology,,
54862,1978,Department of Electrical Engineering,,
55053,1978,Department of Social Foundations of Education,,
55054,1978,Department of Mechanical Engineering,,
55055,1978,Institute of Air and Space Law,,
55056,1978,Department of Pharmacology and Therapeutics,,
55057,1978,Graduate Program in Communications,,
55058,1978,Department of French Language and Literature,,
55059,1978,School of Computer Science,,
55060,1978,Department of English,,
55061,1978,Department of Agricultural Economics,,
54864,1978,Faculty of Education,,
55062,1978,Department of Mathematics,,
55063,1978,Department of Economics,,
55064,1978,Department of Chemical Engineering,,
55065,1978,Department of Art History,,
55066,1978,Department of Agricultural Chemistry,,
55068,1978,Department of Meteorology,,
55069,1978,Department of Economics,,
55070,1978,Department of Chemical Engineering,,
55072,1978,Department of Chemical Engineering,,
55077,1978,Department of Physics,,
55079,1978,Faculty of Music,,
55080,1978,Department of Microbiology,,
55082,1978,Department of Psychology,,
55084,1978,Department of Economics,,
55085,1978,Department of Biology,,
55087,1978,Department of Neurology and Neurosurgery,,
55089,1978,Institute of Comparative Law,,
55091,1978,Department of Plant Science,,
55092,1978,Department of Chemistry,,
55103,1978,Department of English,,
55104,1978,Department of Animal Science,,
55106,1978,Department of Plant Science,,
55107,1978,Department of History,,
55108,1978,Department of Biochemistry,,
55110,1978,Department of Educational Psychology,,
55112,1978,Department of Civil Engineering and Applied Mechanics,,
55113,1978,Department of Mining and Metallurgical Engineering,,
55117,1978,Department of Philosophy,,
54822,1978,Department of Mathematics,,
55128,1978,Department of Biology,,
55137,1978,Department of English,,
55138,1978,Department of Anatomy,,
55144,1978,Department of Educational Psychology and Sociology,,
55145,1978,Department of Mining and Metallurgical Engineering,,
55149,1978,Department of Psychology,,
55150,1978,Institute of Comparative Law,,
55151,1978,Marine Sciences Centre,,
55154,1978,Department of Animal Science,,
55160,1978,Institute of Comparative Law,,
55161,1978,Department of Biology,,
55171,1978,Institute of Air and Space Law,,
54888,1978,Department of Epidemiology and Health,,
55173,1978,Department of Religious Studies,,
55176,1978,Department of Physics,,
55193,1978,Department of Civil Engineering and Applied Mechanics,,
68722,1978,Department of Electrical Engineering,,
68725,1978,Faculty of Music,,
72687,1978,Department of Russian and Slavic Studies.,,
72688,1978,Department of Linguistics,,
72604,1978,Department of Pharmacology and Therapeutics.,,
72605,1978,Department of Animal Science.,,
72691,1978,Department of Mechanical Engineering.,,
72606,1978,Department of Anthropology,,
72692,1978,Faculty of Law,,
72693,1978,Department of Sociology,,
72694,1978,Department of Civil Engineering and Applied Mechanics,,
72608,1978,Department of Experimental Medicine.,,
72695,1978,Department of Biology.,,
72609,1978,Department of Chemistry.,,
72610,1978,Department of Political Science,,
72611,1978,Institute of Islamic Studies.,,
72561,1978,Department of Physics,,
76460,1978,Department of Economics,,
76344,1978,School of Computer Science,,
76378,1978,Department of Entomology,,
76461,1978,Department of Experimental Medicine,,
76379,1978,Department of Psychology,,
76462,1978,Marine Sciences Centre,,
76464,1978,Department of Geological Sciences,,
76468,1978,Department of Plant Science,,
76469,1978,Department of Agricultural Engineering,,
76381,1978,Department of Mathematics,,
76470,1978,Department of Mechanical Engineering,,
76472,1978,Faculty of Management,,
76473,1978,Department of Psychology,,
76474,1978,Department of Psychology,,
76475,1978,Department of Physics,,
76477,1978,Department of Surgery,,
76384,1978,Department of Entomology,,
76484,1978,Institute of Islamic Studies,,
76487,1978,Department of French Language and Literature,,
76489,1978,Department of Mechanical Engineering,,
76389,1978,Department of Geological Sciences,,
76391,1978,Department of Chemical Engineering,,
76347,1978,Department of Philosophy,,
76393,1978,Department of Chemistry,,
76491,1978,,,
76492,1978,Department of Plant Science,,
76493,1978,Department of Chemistry,,
76494,1978,Department of Geography.,,
76495,1978,Department of Civil Engineering and Applied Mechanics,,
76496,1978,Department of Geography,,
76497,1978,Department of Chemical Engineering,,
